1,0
2,-4.9111e-07
3,-3.7221e-06
4,-1.1864e-05
5,-2.6468e-05
6,-4.8464e-05
7,-7.8163e-05
8,-0.00011525
9,-0.00015881
10,-0.00020727
11,-0.00025848
12,-0.00031017
13,-0.00036187
14,-0.00041356
15,-0.00046526
16,-0.00051695
17,-0.00056865
18,-0.00062034
19,-0.00067204
20,-0.00072374
21,-0.00077543
22,-0.00082713
23,-0.00087882
24,-0.00093052
25,-0.00098221
26,-0.0010339
27,-0.0010856
28,-0.0011373
29,-0.001189
30,-0.0012407
31,-0.0012924
32,-0.0013441
33,-0.0013958
34,-0.0014475
35,-0.0014992
36,-0.0015509
37,-0.0016026
38,-0.0016543
39,-0.0017059
40,-0.0017576
41,-0.0018093
42,-0.001861
43,-0.0019127
44,-0.0019644
45,-0.0020161
46,-0.0020678
47,-0.0021195
48,-0.0021712
49,-0.0022229
50,-0.0022746
51,-0.0023263
52,-0.002378
53,-0.0024297
54,-0.0024814
55,-0.0025331
56,-0.0025848
57,-0.0026365
58,-0.0026882
59,-0.0027399
60,-0.0027916
61,-0.0028432
62,-0.0028949
63,-0.0029466
64,-0.0029983
65,-0.00305
66,-0.0031017
67,-0.0031534
68,-0.0032051
69,-0.0032568
70,-0.0033085
71,-0.0033602
72,-0.0034119
73,-0.0034636
74,-0.0035153
75,-0.003567
76,-0.0036187
77,-0.0036704
78,-0.0037221
79,-0.0037738
80,-0.0038255
81,-0.0038772
82,-0.0039289
83,-0.0039805
84,-0.0040322
85,-0.0040839
86,-0.0041356
87,-0.0041873
88,-0.004239
89,-0.0042907
90,-0.0043424
91,-0.0043941
92,-0.0044458
93,-0.0044975
94,-0.0045492
95,-0.0046009
96,-0.0046526
97,-0.0047043
98,-0.004756
99,-0.0048077
100,-0.0048594
101,-0.0049111
102,-0.0049628
103,-0.0050145
104,-0.0050662
105,-0.0051178
106,-0.0051695
107,-0.0052212
108,-0.0052725
109,-0.005321
110,-0.0053646
111,-0.0054018
112,-0.0054316
113,-0.0054537
114,-0.0054684
115,-0.0054766
116,-0.0054799
117,-0.0054804
118,-0.0054804
119,-0.0054804
120,-0.0054804
121,-0.0054804
122,-0.0054804
123,-0.0054804
124,-0.010204
125,-0.041279
126,-0.11959
127,-0.26005
128,-0.47161
129,-0.75725
130,-1.114
131,-1.5329
132,-1.999
133,-2.4915
134,-2.9887
135,-3.4859
136,-3.9831
137,-4.4803
138,-4.9775
139,-5.4747
140,-5.9719
141,-6.4691
142,-6.9663
143,-7.4635
144,-7.9607
145,-8.4579
146,-8.9551
147,-9.4523
148,-9.9476
149,-10.423
150,-10.856
151,-11.231
152,-11.536
153,-11.768
154,-11.926
155,-12.02
156,-12.062
157,-12.072
158,-12.072
159,-12.072
160,-12.072
161,-12.072
162,-12.072
163,-12.072
164,-12.083
165,-12.158
166,-12.347
167,-12.686
168,-13.197
169,-13.886
170,-14.747
171,-15.758
172,-16.883
173,-18.072
174,-19.272
175,-20.472
176,-21.672
177,-22.872
178,-24.072
179,-25.272
180,-26.472
181,-27.672
182,-28.872
183,-30.072
184,-31.272
185,-32.472
186,-33.672
187,-34.872
188,-36.072
189,-37.272
190,-38.472
191,-39.672
192,-40.872
193,-42.072
194,-43.272
195,-44.472
196,-45.672
197,-46.872
198,-48.072
199,-49.272
200,-50.472
201,-51.672
202,-52.872
203,-54.072
204,-55.272
205,-56.472
206,-57.672
207,-58.872
208,-60.072
209,-61.272
210,-62.472
211,-63.672
212,-64.872
213,-66.072
214,-67.272
215,-68.472
216,-69.672
217,-70.872
218,-72.07
219,-73.232
220,-74.302
221,-75.237
222,-76.009
223,-76.603
224,-77.021
225,-77.277
226,-77.4
227,-77.434
228,-77.435
229,-77.435
230,-77.435
231,-77.435
232,-77.435
