1,90
2,89.989
3,89.914
4,89.725
5,89.386
6,88.875
7,88.186
8,87.325
9,86.314
10,85.189
11,84
12,82.8
13,81.6
14,80.4
15,79.2
16,78
17,76.8
18,75.6
19,74.4
20,73.2
21,72
22,70.8
23,69.6
24,68.4
25,67.2
26,66
27,64.8
28,63.6
29,62.4
30,61.2
31,60
32,58.8
33,57.6
34,56.4
35,55.2
36,54
37,52.8
38,51.6
39,50.4
40,49.2
41,48
42,46.8
43,45.6
44,44.4
45,43.2
46,42
47,40.8
48,39.6
49,38.4
50,37.2
51,36
52,34.8
53,33.6
54,32.4
55,31.2
56,30
57,28.8
58,27.6
59,26.4
60,25.2
61,24
62,22.8
63,21.6
64,20.4
65,19.2
66,18
67,16.8
68,15.6
69,14.4
70,13.2
71,12
72,10.8
73,9.6
74,8.4
75,7.2
76,6
77,4.8
78,3.6
79,2.4
80,1.2
81,1.2722e-14
82,-1.2
83,-2.4
84,-3.6
85,-4.8
86,-6
87,-7.2
88,-8.4
89,-9.6
90,-10.8
91,-12
92,-13.2
93,-14.4
94,-15.6
95,-16.8
96,-18
97,-19.2
98,-20.4
99,-21.6
100,-22.8
101,-24
102,-25.2
103,-26.4
104,-27.6
105,-28.8
106,-30
107,-31.2
108,-32.389
109,-33.515
110,-34.528
111,-35.392
112,-36.083
113,-36.596
114,-36.938
115,-37.129
116,-37.205
117,-37.217
118,-37.217
119,-37.217
120,-37.217
121,-37.217
122,-37.217
123,-37.217
124,-37.214
125,-37.195
126,-37.148
127,-37.064
128,-36.938
129,-36.767
130,-36.553
131,-36.302
132,-36.023
133,-35.728
134,-35.431
135,-35.133
136,-34.835
137,-34.538
138,-34.24
139,-33.942
140,-33.645
141,-33.347
142,-33.049
143,-32.752
144,-32.454
145,-32.156
146,-31.859
147,-31.561
148,-31.264
149,-30.98
150,-30.72
151,-30.496
152,-30.313
153,-30.175
154,-30.08
155,-30.024
156,-29.999
157,-29.993
158,-29.993
159,-29.993
160,-29.993
161,-29.993
162,-29.993
163,-29.993
164,-30
165,-30.046
166,-30.162
167,-30.369
168,-30.682
169,-31.104
170,-31.631
171,-32.251
172,-32.94
173,-33.667
174,-34.402
175,-35.137
176,-35.872
177,-36.607
178,-37.342
179,-38.077
180,-38.812
181,-39.547
182,-40.282
183,-41.017
184,-41.752
185,-42.487
186,-43.222
187,-43.957
188,-44.691
189,-45.426
190,-46.161
191,-46.896
192,-47.631
193,-48.366
194,-49.101
195,-49.836
196,-50.571
197,-51.306
198,-52.041
199,-52.776
200,-53.511
201,-54.246
202,-54.98
203,-55.715
204,-56.45
205,-57.185
206,-57.92
207,-58.655
208,-59.39
209,-60.125
210,-60.86
211,-61.595
212,-62.33
213,-63.065
214,-63.8
215,-64.535
216,-65.269
217,-66.004
218,-66.738
219,-67.45
220,-68.105
221,-68.678
222,-69.15
223,-69.514
224,-69.77
225,-69.927
226,-70.002
227,-70.023
228,-70.024
229,-70.024
230,-70.024
231,-70.024
232,-70.024
